,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,logo_url
1,560093,Technology,,"Mphasis Limited operates as an information technology solutions provider that specializes in cloud and cognitive services worldwide. The company operates through Banking and Capital Market; Logistics and transportation; Information Technology, Communication and Entertainment; Insurance; and Others segments. It offers application, blockchain, business process, cognitive, cloud, cyber security, DevOps, digital, enterprise automation, design, infrastructure, modernization, data, and product engineering, as well as governance, risk, and compliance services. The company serves industries, including banking and capital markets, asset management, corporate banking, credit card and payment, investment banking, mortgage, retail banking, and wealth management and brokerage. Mphasis Limited was incorporated in 1992 and is based in Bengaluru, India.",Bengaluru,91 80 4004 4444,India,[],http://www.mphasis.com,1,Bagmane Laurel,91 80 4004 9999,Information Technology Services,"Tower A, 1st Floor Bagmane Technology Park C V Raman Nagar",0.17307,0.12536,0.41903,15492169728,0.178,0.15809,18274400256,440,hold,40925250000,22458159104,875,3086.85,0.132,1.501,0.10778,23,822.57,23.572,0.2228,981,27838769152,14278209536,105587286016,148.632,INR,564.68,1.3,2.6,NSI,MPHASIS LTD,Mphasis Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MPHASIS.NS,,,finmb_8087491,53e2c696-9dd8-33d6-8f21-2db04a1d4a39,in_market,,5.214,,30.125,,,48.26,,187174000,,,,349.261,,,,1617148800,0.25725,13236049920,64.43,,,8.838233,0.56116,1680220800,,1632960000,,,82170383,0.652269,550512099328,2,,1131667200,2:1,,,,0.141,5.4772167,,1.7,,63.962914,,,,,,,3107.1,3130,2445.7134,0.012230054,0.5446,,3138.15,,1883031,3107.1,3245.396,38,3130,,1883031,,,38,1631491200,,,3065,INR,47.910137,304494,,,,578324463616,,,1012583,3065,0,0,304494,3659.75,,,1301,0,False,0.0126,0,3138.15,3086.85,https://logo.clearbit.com/mphasis.com
1,400093,Financial Services,343,"Multi Commodity Exchange of India Limited, a commodity derivatives exchange, provides a platform to facilitate online trading of commodity derivatives in India. It offers iCOMDEX, a real-time commodity futures price indices; and trades in bullion, base metals, energy, and agricultural commodities. The company also provides trade clearing and settlement services; and data feed services. It has strategic alliances with various exchanges, such as CME group, Dalian Commodity Exchange, London Metal Exchange, Mozambique Commodities Exchange, Taiwan Futures Exchange, and Zhengzhou Commodity Exchange. The company was incorporated in 2002 and is based in Mumbai, India.",Mumbai,91 22 6731 8888,India,[],https://www.mcxindia.com,1,Exchange Square,91 22 6649 4151,Financial Data & Stock Exchanges,Suren Road Chakala Andheri (East),0.51764,0.41369998,0.99614996,1264199936,-0.278,0.48057,2285900032,1350,buy,4919100000,-325137504,1950,1620.35,-0.442,2.316,0.05126,11,1847.09,0.061,0.101569995,2450,14997000192,11200000,4416000000,294.797,INR,86.741,2.143,2.4,NSI,MULTI COMMODITY EX,Multi Commodity Exchange of India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MCX.NS,,,finmb_11920370,c30805c8-efc5-3fbe-867f-a9ab9f873b92,in_market,,15.273,,29.505,0.03629446,,51.02,,50998400,,,,361.948,,,,1617148800,0.53415,1826899968,35.885,27.6,0.22927392,4.476748,0.24676001,1680220800,,1632960000,,,40650508,0.143113,67445088256,2,,,,,1629936000,,-0.442,17.194902,,,,46.20331,,,,,,,1642.85,1660,1612.8008,0.016860943,0.7321,,1666.8,,568744,1642.85,1795.717,27.7,1660,,568744,,,27.6,1629936000,,,1615,INR,36.61808,790903,,,,82635259904,,,922539,1615,0,0,790903,2135,,1.64,1432.3,0,False,0.0171,0,1666.8,1620.35,https://logo.clearbit.com/mcxindia.com
1,682018,Financial Services,,"Muthoot Finance Limited operates as a gold financing company in India. It provides personal and business loans secured by gold jewelry, or gold loans primarily to individuals; micro finance; and loans to landlords. The company also offers gold coins, money transfer, foreign exchange, insurance, ATM, wealth succession, and housing finance services; mutual funds and non-convertible debentures; and wealth management services, including risk evaluation, client evaluation, value analysis, and consultancy. In addition, the company provides Travel Jango that provides international and domestic air ticketing service, Visa services and assistance, tour packages, hotel booking, travel insurance, and bus ticketing services. Further, it generates electric power through wind. As of March 31, 2020, the company operated approximately 4,567 branches in 29 states. Muthoot Finance Limited was founded in 1887 and is headquartered in Kochi, India.",Kochi,91 48 4239 4712,India,[],http://www.muthootfinance.com,1,Muthoot Chambers,91 48 4239 6506,Credit Services,2nd Floor Opposite Saritha Theatre Complex Banerji Road,0,0.50958997,1,,0.149,0.68614,,,none,74664900000,,,1482.55,0.146,60.8,0.061750002,,,325.683,0.27475,,89673474048,518249676800,77096001536,223.478,INR,192.172,60.8,,NSI,MUTHOOT FINANCE LT,Muthoot Finance Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MUTHOOTFIN.NS,,,finmb_54460924,1746acf2-c120-3f06-aad7-97404eb26f09,in_market,,13.254,,,,,52.9,,401196000,,,,362.752,,,,1617148800,0.14215,39287640064,90.033,,,4.0869517,0.60844004,1680220800,,1625011200,,,106599427,0.891246,1021850877952,2,,,,,,,0.146,7.715295,,,,28.02552,,,,,,,1494.3,1496.1,1422.8748,0.010038145,0.2044,,1508,,1004665,1494.3,1538.623,15,1496.1,,1004665,,,20,1619049600,,,1480,INR,16.466742,400062,,,,594818367488,,,1001916,1480,0,0,400062,1721.95,,1.73,1090,0,False,0.0136,0,1508,1482.55,https://logo.clearbit.com/muthootfinance.com
1,500034,Healthcare,5046,"NATCO Pharma Limited, a pharmaceutical company, develops, manufactures, and markets finished dosage formulations and active pharmaceutical ingredients (APIs). It offers formulations in various therapeutic areas, including cancers of blood, liver, kidney, lung, brain, breast, ovary, etc.; and APIs in various categories, such as oncology, central nervous system, pain management, and CV care. The company also offers orthopedic products comprising bisphosphonates, which are oral and injectable drugs; and gastroenterology products consisting of novel drugs for chronic hepatitis-B and hepatitis-C, as well as contract manufacturing services. In addition, it provides cardiology and diabetology products for the treatment of hypertension, stable angina and CHF. The company markets its products in approximately 40 countries, including India, the United States, and internationally. NATCO Pharma Limited was incorporated in 1981 and is headquartered in Hyderabad, India.",Hyderabad,91 40 2354 7532,India,[],https://www.natcopharma.co.in,1,NATCO House,91 40 2354 8243,Drug Manufacturers—Specialty & Generic,Road No. 2 Banjara Hills,0.22963,0.17307,0.77699995,230000000,-0.53,0.14499,3393999872,813,hold,15243000000,-3040124928,1042.5,846.35,-0.678,3.835,0.02637,14,1048.43,8.776,0.061750002,1310,7731999744,3711000064,14780000256,42.401,INR,81.063,1.882,2.7,NSI,NATCO PHARMA LTD,NATCO Pharma Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NATCOPHARM.NS,,,finmb_9410328,5ba9e343-8316-3869-b94c-f0b253206063,in_market,,10.17,,44.288,-0.12873173,,41.27,,182338000,,,,231.896,,,,1617148800,0.25425,2558000128,14.015,0.5,0.22927392,3.6496964,0.52564,1680220800,,1632960000,,,87237647,0.742617,150313418752,2,,1448496000,5:1,,1637625600,,-0.678,8.139177,,,,20.507631,,,,,,,841.55,840.05,939.2902,0.0074267723,0.24370001,,850,,232709,841.55,857.856,6.25,840.05,,232709,,,6,1629763200,,,821.2,INR,35.031044,365105,,,,154562985984,,,205639,821.2,0,0,365105,1189,,0.9,771.5,0,False,0.0069999998,0,850,846.35,https://logo.clearbit.com/natcopharma.co.in
1,110003,Industrials,1496,"NBCC (India) Limited engages in project management consultancy and real estate development businesses in India and internationally. The company operates through three segments: Project Management Consultancy (PMC); Engineering Procurement and Construction (EPC); and Real Estate Development. The PMC segment offers services for various civil construction projects, including residential and commercial complexes, re-development of colonies, hospitals, educational institutions, infrastructure works for security personnel, and border fencing projects, as well as infrastructure projects, such as roads, water supply systems, storm water drainage systems, water storage solutions, and solid waste management schemes. The EPC segment executes various projects, which include chimneys, cooling towers, coal handling plants, roads, TV towers, airports, runways etc.; and project conceptualization, feasibility studies, detailed project reports, engineering, tender specifications and packages covering basic and detailed engineering, review of projects, procurement, construction drawings, commissioning, testing, and handing projects services. The Real Estate Development segment develops residential, commercial, and institutional projects. It is also involved in the provision of post-construction maintenance services; implementation of integrated steel plants; consultancy services in the field of hospital planning, design, detail engineering, quality control, project management, and monitoring, as well as procurement, supply, installation, and commissioning of medical equipment; construction, real estate, and project management consultancy; and environment and sustainability business. The company was formerly known as National Buildings Construction Corporation Limited and changed its name to NBCC (India) Limited in May 2016. NBCC (India) Limited was incorporated in 1960 and is headquartered in New Delhi, India.",New Delhi,91 11 2436 7314,India,[],https://www.nbccindia.com,1,NBCC Bhawan,91 11 2436 6995,Engineering & Construction,Lodhi Road,0.02118,0.03513,0.06765,182148000,0.389,0.020639999,1693640960,67,buy,4649071000,-8242774016,115,42.5,0.667,1.031,0.0084,11,114.95,0.029,0.16765,158,47944425472,5353000,79960080384,26.621,INR,44.519,0.67,1.9,NSI,NBCC (INDIA) LTD,NBCC (India) Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NBCC.NS,,,finmb_9663761,4f597804-c365-3975-9e20-3bd32860eda6,in_market,,0.378,,17.847,0.4731369,,2.7,,1800000000,,,,9.22,,,,1617148800,0.11766,2809011968,1.562,0.47,0.22927392,4.6095443,0.61754,1680220800,,1632960000,,,688768703,1.34748,30226214912,2,,1524614400,2:1,,1632268800,,0.683,1.1350254,,,,15.740741,,,,,,,42.35,42.35,47.34175,0.0031877216,0.109799996,,43.35,,3840445,42.35,45.956,0.135,42.35,,3840445,,,0.14,1606348800,,,42.3,INR,35.15302,3557745,,,,76500000768,,,6077674,42.3,0,0,3557745,59.8,,,25.6,0,False,0.0029,0,43.35,42.5,https://logo.clearbit.com/nbccindia.com
1,500081,Industrials,4881,"NCC Limited operates as a construction and civil engineering company in India, Kuwait, Oman, and the United Arab Emirates. The company constructs industrial and commercial buildings, housing projects, IT parks, shopping malls, sports complexes, and hospitals, as well as stadia; and roads, highways, flyovers, bridges, etc. It also undertakes design, engineering, erection, testing, and commissioning of transmission lines and sub-stations, as well as project electrification and various utility distribution projects; and railway projects, which include freight corridors, railway sidings, and port connectivity projects. In addition, the company constructs water supply projects, water treatment plants, distribution networks, pumping stations, river intake works, electromechanical works, underground drainage networks, lift irrigation schemes, sewage pumping stations and treatment plants, and summer storage tanks; and dams and reservoirs, canals, tunnels, and hydroelectric power projects, as well as barrages, spillways, and aqueducts. Further, it engages in the engineering, procurement, and construction of power and metal projects; and provision of mine developer-cum-operator services, as well as removal of overburden and extraction of coal/lignite/other minerals from open cast mines. The company was formerly known as Nagarjuna Construction Company Limited and changed its name to NCC Limited in March 2011. NCC Limited was founded in 1978 and is based in Hyderabad, India.",Hyderabad,91 40 2326 8888,India,[],http://www.ncclimited.com,1,NCC House,91 40 2312 5555,Engineering & Construction,Madhapur,0.114829995,0.03471,0.19719,,0.591,0.094560005,10008675328,101,buy,16128300000,,123.5,74.45,2.154,,,16,125.75,37.701,,170,2253900032,20620400640,87161200640,3.696,INR,142.568,,1.8,NSI,NCC LTD,NCC Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NCC.NS,,,finmb_9609661,de9fda16-d7b8-352d-abfe-9899c9a53ea1,in_market,,0.825,,7.184,,,5.75,,609846976,,,,84.986,,,,1617148800,0.23313,3025799936,4.39,,,0.87602663,0.373,1680220800,,1625011200,,,394357296,1.729475,71903879168,2,,1158710400,2:1,,,,2.186,0.5209096,,4.63,,12.947825,,,,,,,72.4,72.95,81.51425,0.011049723,0.0404,,75.5,,2652020,72.4,77.958,0.8,72.95,,2652020,,,0.8,1628121600,,,72.5,INR,16.958998,3283821,,,,45403107328,,,4108026,72.5,0,0,3283821,99.85,,1.44,47.4,0,False,0.0093,0,75.5,74.45,https://logo.clearbit.com/ncclimited.com
1,400063,Industrials,133,"Nesco Limited operates exhibition center and IT park in India. It operates through IT Park, Bombay Exhibition Center, Industrial Capital Goods Division, and Nesco Foods segments. The company is also involved in the operation of convention and exhibition center that provides space and related infrastructure for exhibitions, conventions, and conferences, as well as convenes own exhibitions and events. In addition, it manufactures and sells shot blasting, shot peering, and other surface preparation equipment and systems; spares and abrasives for shot blasting, peening, etc.; and offers facility development and management services. Further, it invests in mutual funds, corporate deposits, non-convertible debentures, bonds, and preference shares; and operates kitchens and food courts, as well as provides food catering services. The company was formerly known as New Standard Engineering Co. Ltd. Nesco Limited was founded in 1939 and is based in Mumbai, India.",Mumbai,91 22 6645 0123,India,[],http://www.nesco.in,1,Nesco Center,91 22 6645 0101,Conglomerates,Western Express Highway Goregaon (East),0.68200994,0.48378,0.91850996,1798930048,0.16,0.61092,2467113984,606,strong_buy,3302135000,-153684000,700,599.95,0.354,0.62,0.076570004,2,700,0.042,0.1153,794,125429000,6701000,3617430016,1.779,INR,51.337,0.341,1.5,NSI,NESCO LTD,Nesco Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NESCO.NS,,,finmb_20357185,c69bf3c6-9c51-34ba-ba41-7e63af4ffa3a,in_market,,11.573,,16.969,,,27.55,,70460000,,,,217.127,,,,1617148800,0.053000003,1750045952,24.48,,,2.7631295,0.70045,1680220800,,1632960000,,,31435554,0.662847,41863249920,2,,1505433600,5:1,,,,0.355,11.685776,,0.94,,21.77677,,,,,,,605.3,608.25,580.371,0.0049562203,0.120799996,,609.65,,41920,605.3,621.884,3,608.25,,41920,,,3,1627862400,,,593.45,INR,24.507763,27413,,,,42272477184,,,102885,593.45,0,0,27413,696.8,,,465,0,False,0.005,0,609.65,599.95,https://logo.clearbit.com/nesco.in
1,121003,Utilities,5569,"NHPC Limited, together with its subsidiaries, generates and sells electricity in India. The company generates electricity through hydro, wind, and solar power stations. It owns and operates 24 power stations with an installed capacity of 7071.2 megawatts. The company also offers consultancy services, such as survey and investigation, planning, design and engineering, construction, operation and maintenance, renovation, and modernization and uprating of hydro power projects, as well as other associated works to clients in public and private sectors. In addition, it provides project management and construction contract services, as well as trades in power. The company sells electricity to bulk customers that include electricity utilities owned by state governments/private distribution companies. The company was formerly known as National Hydroelectric Power Corporation Ltd. NHPC Limited was incorporated in 1975 and is based in Faridabad, India.",Faridabad,91 12 9258 8500,India,[],http://www.nhpcindia.com,1,NHPC Office Complex,91 12 9227 8018,Utilities—Renewable,Sector-33,0.57139,0.37956002,0.87160003,63896600576,0.014,0.45214,53290901504,23.65,buy,82565500000,,30,32.55,0.127,1.272,,8,30.21,65.739,,36,26818199552,249230704640,93266001920,2.671,INR,9.282,0.823,2,NSI,NHPC LTD,NHPC Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NHPC.NS,,,finmb_10441041,0460f389-28d5-3026-8cc9-46adae28cc20,in_market,,6.09,,10.658,,,3.27,,10044999680,,,,33.28,,,,1617148800,0.17987,35399700480,3.24,,,0.9780649,0.74,1680220800,,1632960000,,,2864970640,0.209343,567984652288,2,,,,,,,0.124,3.5057228,,0.84,,9.954128,,,,,,,32.25,32.5,27.134,0.049612403,0.48689997,,33.7,,6663721,32.25,31.293,1.6,32.5,,6663721,,,1.6,1631750400,,,32.35,INR,10.046296,11493447,,,,326964740096,,,10347660,32.35,0,0,11493447,37.05,,6.3,21.2,0,False,0.0507,0,33.7,32.55,https://logo.clearbit.com/nhpcindia.com
1,607801,Utilities,,"NLC India Limited operates an energy company in India. It operates in two segments, Lignite Mining and Power Generation. The company is involved in the generation of power through thermal, wind, and solar photo voltaic power plants. It operates five thermal power stations with an aggregate installed capacity of 3240 MW; and 34 wind turbine generators with capacity of 1.50 MW each, as well as commissioned 440 MW solar photo voltaic power plant in Neyveli. The company also mines for lignite. It operates three open cast lignite mines in Neyveli, State of Tamil Nadu; and one open cast lignite mine in Barsingsar, State of Rajasthan with a total capacity of 30.60 MTPA, as well as coal excavation from Talabira II and III coal opencast mines at Odisha with a mining capacity of 20.0 MTPA. The company sells its raw lignite to small scale industries for use it as fuel in their production activities. NLC India Limited was formerly known as Neyveli Lignite Corporation Limited and changed its name to NLC India Limited in April 2016. The company was founded in 1956 and is based in Neyveli, India.",Neyveli,91 41 4225 2205,India,[],http://www.nlcindia.com,1,Block-1,91 41 4225 2645,Utilities—Regulated Electric,Cuddalore District,0.47827,0.13337,0.84676003,43896901632,-0.075,0.31737,47090601984,,none,83372600000,5893450240,,58.95,0.521,1.041,0.03637,,,171.119,0.087740004,,8537399808,273742692352,98460901376,6.306,INR,72.728,0.693,,NSI,NLC INDIA LTD,NLC India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NLCINDIA.NS,,,finmb_8081460,670c1fe3-1637-30c6-a101-cacdd3843e82,in_market,,3.642,,7.614,,,,,1386640000,,,,116.888,,,,1617148800,0.09462,13132099584,7.822,,,0.5043289,0.82214,1680220800,,1617148800,,,237569166,0.617152,358566363136,2,,,,,,,0.546,0.8302019,,,,,,,,,,,58.85,58.95,57.94325,0.016992355,0.1031,,59.75,,2454467,58.85,65.206,1,58.95,,2454467,,,1,1613520000,,,58.7,INR,7.5364356,1334341,,,,81742430208,,,5573467,58.7,0,0,1334341,80.1,,7.94,46.2,0,False,0.018,0,59.75,58.95,https://logo.clearbit.com/nlcindia.com
1,500028,Basic Materials,,"NMDC Limited, together with its subsidiaries, explores for and produces iron ore in India. The company also explores for a range of minerals, such as copper, rock phosphate, lime stone, dolomite, gypsum, bentonite, magnesite, diamond, tin, tungsten, graphite, beach sands, etc., as well as coal and gold ores. In addition, it produces and sells sponge iron; and generates and sells wind power. The company primarily holds interests in the Bailadila iron ore mines located in Kirandul Complex and Bacheli Complex, Chattisgarh; Donimalai iron ore mines located in various regions, including Kudremukh, Donimalai, Bababudan, Kumaraswamy, and Ramandurg in Karnataka; and a diamond mining project located in Panna, Madhya Pradesh. It also exports its iron ore to Japan and South Korea. The company was formerly known as National Mineral Development Corporation Limited. NMDC Limited was founded in 1958 and is headquartered in Hyderabad, India.",Hyderabad,91 40 2353 8713,India,[],http://www.nmdc.co.in,1,Khanij Bhavan,91 40 2353 8711,Steel,"10-3-311/A, Castle Hills Masab Tank",0.61157,0.44785,0.78623,,2.361,0.60094,121975726080,94,hold,122630700000,,142.5,145.95,5.283,,,20,146.05,6.687,,215,61544300544,19991699456,199447707648,20.996,INR,66.531,,2.7,NSI,NMDC LTD,NMDC Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NMDC.NS,,,finmb_9531876,7a3cb0ee-03cd-31bc-a187-6abda84aebff,in_market,,2.067,,3.379,,,12.57,,2930609920,,,,101.649,,,,1617148800,0.22416,89315196928,20.701,,,1.4358232,0.61022,1680220800,,1625011200,,,1146211268,1.147214,412183953408,2,,1211328000,3:1,,,,5,2.1445346,,1.31,,11.610978,,,,,,,141.6,143.5,156.608,0,0.2601,,147.5,,14499598,141.6,143.428,0,143.5,,14499598,,,7.76,1616371200,,,142.6,INR,7.050384,29895929,,,,427722506240,,,12610734,142.6,145.95,0,29895929,213.2,,5.34,103.65,145.95,False,0.050100002,0,147.5,145.95,https://logo.clearbit.com/nmdc.co.in
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,110003,Utilities,16798,"NTPC Limited generates and sells bulk power to state power utilities in India. It operates in two segments, Generation of Energy and Others. The company generates power from coal, gas, liquid fuel, hydro, solar, nuclear, wind, thermal, and renewable energy sources. It also offers consultancy, project management, and supervision services. In addition, the company is involved in the energy trading, oil and gas exploration, and coal mining activities. Further, it sells electricity to private DISCOMs operating in various states. As of March 31, 2021, the company had an installed power generation capacity of 65,810 megawatt. NTPC Limited was incorporated in 1975 and is headquartered in New Delhi, India.",New Delhi,91 11 2438 7333,India,[],http://www.ntpc.co.in,1,NTPC Bhawan,91 11 2436 1018,Utilities—Independent Power Producers,"Core-7, Scope Complex 7, Industrial Area Lodhi Road",0.28538,0.12774,0.42547,470561488896,0.169,0.18022,342234497024,,none,503780000000,-156043313152,,127,0.069,0.867,0.03355,,,156.476,0.12088,,100009402368,2085409521664,1199202238464,10.309,INR,123.085,0.415,,NSI,NTPC LTD,NTPC Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,NTPC.NS,,,finmb_9673133,8ba23af1-4242-3e1c-8797-3049e46b897c,in_market,,2.719,,9.527,,,15.64,,9696669696,,,,129.565,,,,1617148800,0.40777,153190694912,14.87,,,0.980203,0.51104,1680220800,,1632960000,,,4722500762,0.326575,3260392407040,2,,1552953600,6:5,,,,0.048,1.0269135,,,,8.120204,,,,,,,128.7,128.7,119.2155,0.04778555,0.4482,,130.25,,14403067,128.7,138.41,6.15,128.7,,14403067,,,6.15,1632096000,,,126.4,INR,8.540686,12822271,,,,1231477014528,,,16557366,126.4,0,0,12822271,152.1,,3.61,88.15,0,False,0.0482,0,130.25,127,https://logo.clearbit.com/ntpc.co.in
1,560099,Healthcare,11261,"Narayana Hrudayalaya Limited provides healthcare services. The company operates a chain of multispecialty, tertiary, and primary healthcare facilities. It offers services in approximately 30 specialties, including cardiology and cardiac surgery, cancer care, neurology and neurosurgery, endocrinology, orthopedics, nephrology and urology, obstetrics, pediatrics, neonatology, gynecology, oncology, and gastroenterology. The company operates through a network of 24 hospitals, 7 heart centers, and 19 primary care facilities in India, as well as an international hospital in the Cayman Islands with approximately 6,200 operational beds. Narayana Hrudayalaya Limited was founded in 2000 and is headquartered in Bengaluru, India.",Bengaluru,91 80 7122 2222,India,[],http://www.narayanahealth.org,1,"261/A, Bommasandra Industrial Area",91 80 2783 2648,Medical Care Facilities,2nd Floor Anekal Taluk,0.04208,-0.02805,0.24821,,-0.045,-0.014090001,1055387520,,none,9880290000,,,570.5,0.297,,,,,89.138,,,1925410048,9003200512,25077659648,9.483,INR,123.688,,,NSI,NARAYANA HRUDAYALA,Narayana Hrudayalaya Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NH.NS,,,finmb_30202521,27d97e97-f781-3023-a9eb-9aba46ab639c,in_market,,3.767,,89.515,,,5.9,,204360992,,,,50.153,,,,1585612800,0.20854001,-703560000,-3.47,,,11.375192,0.66635,1648684800,,1609372800,,,64247428,0.575342,94473060352,2,,,,,,,0.301,4.649076,,,,96.694916,,,,,,,579.75,583.5,481.5355,0,,,586.05,,408943,579.75,538.221,0,583.5,,408943,,,2,1583884800,,,566,INR,,225545,,,,116587945984,,,412350,566,570.5,0,225545,626.7,,,370.95,0,False,0.0049,0,586.05,570.5,https://logo.clearbit.com/narayanahealth.org
1,751013,Basic Materials,6203,"National Aluminium Company Limited manufactures and sells alumina and aluminum products in India and internationally. It operates through Chemicals and Aluminium segments. It offers aluminum metal products, such as ingots, alloy ingots, T-ingots, sows, billets, and wire rods; alumina and hydrate products, including calcined alumina and alumina hydrate; zeolite-A products; specialty alumina and hydrate products; and aluminum rolled products and aluminum chequered sheets. The company also owns and operates an opencast mine covering an area of 16 square kilometers on Panchpatmali hills of Koraput district in Odisha; a wind power plant with 50.4 MW of generation capacity in Gandikota, Andhra Pradesh; a wind power plant with 47.6 MW of generation capacity at Jaisalmer, Rajasthan; a wind power plant with 50 MW of generation capacity at Devikot, Rajasthan; a wind power plant with 50.4 MW of generation capacity at Jath, Maharashtra; and a solar power plant in Bhubaneswar. In addition, it owns and operates mechanized storage and ship handling facilities for exporting alumina and importing caustic soda. The company also exports its products. National Aluminium Company Limited was founded in 1981 and is based in Bhubaneswar, India.",Bhubaneswar,91 67 4230 1988,India,[],http://www.nalcoindia.com,1,NALCO Bhawan,91 67 4230 0677,Aluminum,Plot No. P/1 Nayapalli,0.12945,0.05752,0.56213003,,0.139,0.05984,10446550016,54,buy,43018000000,,88,91.7,,,,9,89.33,0.874,,128,24698800128,883800000,80701702144,13.189,INR,43.521,,1.8,NSI,NATIONAL ALUMINUM,National Aluminium Company Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NATIONALUM.NS,,,finmb_880178,e89ad037-b36a-360b-8c06-eace53ba943d,in_market,,1.311,,10.126,,,7.23,,1836630016,,,,53.758,,,,1585612800,0.22695999,4641800192,2.503,,,1.7057925,0.53357,1648684800,,1609372800,,,893406661,0.727399,105778216960,2,,1300147200,2:1,,,,,2.086932,,0.69,,12.683264,,,,,,,91.3,91.6,80.48225,0.005476451,0.8032,,92.9,,30047109,91.3,99.189,0.5,91.6,,30047109,,,2.5,1616371200,,,90.7,INR,36.636036,20277122,,,,168418967552,,,36684985,90.7,0,0,20277122,127.95,,7.14,37.35,0,False,0.0361,0,92.9,91.7,https://logo.clearbit.com/nalcoindia.com
